"id","otel_ad","fiyat","imageurl","score","bolge","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki","hava_alanina_uzakligi"
272,Crystal Land Of Paradise,18720.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08537/1050X700/tsr08537638473171492113673.jpg,7.7,Antalya Alanya Türkler ,0.0,2.0,"0",0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,65
370,Grand Bahama Beach Hotel,9840.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08301/1050X700/tsr08301637578453848444110.jpg,5.9,Antalya Alanya Konaklı ,300.0,2.0,"0",0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,30
492,Club Dedeman Bodrum,5610.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01432/1050X700/tsr01432637254190762126035.jpg,9.1,Bodrum Bitez ,750.0,2.0,"0",0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,45
495,Erya Homes,4500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12877/1050X700/tsr12877638106987374647222.jpg,,Antalya Konyaaltı ,,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Monottoman Otel,13120.0,https://cdn.tatilsepeti.com/Files/TesisResim/07466/tsr07466637043409460176402.jpg,1.0,Çeşme Alaçatı ,750.0,,"0",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,96
494,Enoya Suites Ilıca,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13193/1050X700/tsr13193638211500828638643.jpg,,Çeşme Ilıca ,50.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
493,Çiçek Apart Otel,5980.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10328/1050X700/tsr10328637048469644739966.jpg,,Didim Altınkum ,200.0,,"0",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65
497,Göncü Apart Otel,7200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12377/1050X700/tsr12377637876952497566251.jpg,,Marmaris Merkez ,100.0,,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,95
496,Finike Apart,9744.0,https://cdn.tatilsepeti.com/Files/TesisResim/10183/tsr10183637151151524000223.jpg,,Antalya Finike ,,,"0",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,126
498,Gündüzler Deluxe Hotel,5601.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/13807/1050X700/tsr13807638449158915849610.jpg,,Antalya Kepez ,,-1.0,"0",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17
499,Hanbaba Otel,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13915/1050X700/tsr13915638480471210385220.jpg,,Bodrum Gümbet ,600.0,,"0",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
500,Hayal Fener,6952.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13395/1050X700/tsr13395638284896301810911.jpg,,Antalya Muratpaşa ,500.0,,"0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
371,Greenport Hotel,5600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06724/1050X700/tsr06724638125144639115073.jpg,7.2,Bodrum Güvercinlik ,0.0,2.0,"0",0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,19
796,Dosi Hotel,12600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02038/1050X700/tsr02038637108907617550612.jpg,7.5,Antalya Side Kumköy ,600.0,2.0,"0",0,1,1,1,2,0,1,2,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,65
504,Liman Pansiyon,14000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13140/1050X700/tsr13140638197590775976722.jpg,,İzmir Seferihisar ,,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Lara Marine Homes,15989.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/13249/1050X700/tsr13249638276266937429666.jpg,,Antalya Muratpaşa ,,,"0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
273,Çamyuva Beach Hotel,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01516/1050X700/tsr01516637121181918627544.jpg,7.8,Antalya Kemer Çamyuva ,100.0,2.0,"0",0,1,1,1,2,0,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,50
502,Kemer Residence,15294.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/08896/1050X700/tsr08896638075821179116349.jpg,,Antalya Kemer ,100.0,,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,41
373,İbis İzmir Alsancak,12737.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04089/1050X700/tsr04089637351599123712781.jpg,9.2,İzmir Alsancak ,,,"0",1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31
372,Hotel Golden Sun,16008.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05547/1050X700/tsr05547638416141852532594.jpg,,Antalya Kemer Beldibi ,400.0,2.0,"0",0,0,1,0,2,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45
501,House Of Marmaris,8453.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/13373/1050X700/tsr13373638302197581599211.jpg,,Marmaris Siteler ,400.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,95
274,Dionisus Hotel Belek Spa,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11166/1050X700/tsr11166638125981110731826.jpg,6.8,Antalya Belek Serik ,750.0,2.0,"0",0,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,18
375,Kristal Beach Hotel,6960.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02411/1050X700/tsr02411637572709492259217.jpg,7.2,Antalya Konyaaltı ,,-1.0,"0",0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15
505,Maison 48 Apart,6234.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04625/1050X700/tsr04625637236754654429166.jpg,0.7,Bodrum Gümbet ,300.0,-1.0,"0",0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40
797,Güvenpark Residence Hotel,11200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11761/1050X700/tsr11761637648919226596321.jpg,,Antalya Kemer Tekirova ,750.0,2.0,"0",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80
506,Mavi Köşk Apart Sığacık,22000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13206/1050X700/tsr13206638218166185019809.jpg,,İzmir Seferihisar ,,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Lavin Garden Hotel,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09886/1050X700/tsr09886637911933491605980.jpg,6.7,Antalya Konyaaltı ,400.0,-1.0,"0",0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
508,Nirvana Apart Hotel,14599.2,https://cdn.tatilsepeti.com/Files/TesisResim/07941/tsr07941637045720829398813.jpg,,Antalya Kaş ,750.0,-1.0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,188
507,New Safir Apart Hotel,9040.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/12373/1050X700/tsr12373637883816433868596.jpg,,Antalya Lara Kundu ,400.0,-1.0,"0",0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
798,Gvar Apart Hotel,3754.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12180/1050X700/tsr12180637816564430279939.jpg,,Antalya Muratpaşa ,400.0,-1.0,"0",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
377,Leslion Luxury Hotel,8318.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11368/1050X700/tsr11368637419134864427997.jpg,,Antalya Antalya Merkez Muratpaşa ,750.0,,"0",1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,12
509,Patara Evleri,10428.0,https://cdn.tatilsepeti.com/Files/TesisResim/02545/tsr02545636891153044810358.jpg,,Antalya Kalkan ,750.0,-1.0,"0",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,110
275,Doubletree By Hilton Alsancak,16200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03509/1050X700/tsr03509637249773701424941.jpg,0.8,İzmir Alsancak ,750.0,,"0",1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,12
511,Riva Hotel Alsancak,16297.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/07292/1050X700/tsr07292638416087854414857.jpg,8.4,İzmir Alsancak ,200.0,,"0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
594,Palmetto Resort,32941.1,https://cdn.tatilsepeti.com/Files/TesisResim/03791/tsr03791635984974083985650.jpg,6.4,Marmaris Selimiye ,0.0,2.0,"1",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,147
510,Ritim Apart Otel,9009.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/09890/1050X700/tsr09890638505433980760747.jpg,,Bodrum Turgutreis ,200.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45
799,Hakan Otel Bodrum,5466.8,https://cdn.tatilsepeti.com/Files/TesisResim/08214/tsr08214636843798033660715.jpg,,Bodrum Bitez ,,2.0,"0",1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40
276,Doubletree By Hilton Hotel İzmir Airport,16800.0,https://cdn.tatilsepeti.com/Files/TesisResim/06728/tsr06728637038981862941689.jpg,7.8,İzmir Gaziemir ,,,"0",1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
590,Olympos Village Reluxury Hotel,10846.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11273/1050X700/tsr11273638145687776108401.jpg,0.9,Antalya Olimpos ,750.0,-1.0,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,85
277,Dragut Point South Hotel,8860.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04291/1050X700/tsr04291637249675914573969.jpg,8.3,Bodrum Turgutreis ,0.0,2.0,"1",0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,54
512,Rodinn Park Hotel,6120.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08820/1050X700/tsr08820637324989632274969.jpg,,Antalya Konyaaltı ,,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
800,Helios Hotel,19000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06221/1050X700/tsr06221637336163211424158.jpg,7.7,Antalya Side Kumköy ,600.0,2.0,"0",0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,65
379,Mira Otel Alsancak,10347.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/04444/1050X700/tsr04444637784477851210744.jpg,9.3,İzmir Alsancak ,,,"0",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20
278,Elips Royal Hotel,8759.5,https://cdn.tatilsepeti.com/Files/TesisResim/06974/tsr06974637039951578633704.jpg,8.1,Antalya Antalya Merkez Muratpaşa ,,,"0",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10
378,Mene City Hotel,17240.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/04485/1050X700/tsr04485637353472441771178.jpg,,Antalya Muratpaşa ,750.0,-1.0,"0",0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9
516,Sirena Apart Spa,8244.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/12266/1050X700/tsr12266637840702321896095.jpg,,Antalya Konyaaltı Konyaaltı ,,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Sardunya Apart,6400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12313/1050X700/tsr12313637855296809147850.jpg,,Marmaris İçmeler ,600.0,-1.0,"0",1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,110
380,Mr Crane Hotel,15363.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/06524/1050X700/tsr06524637336955117244373.jpg,7.2,Antalya Kemer Merkez ,500.0,2.0,"0",0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,55
280,Four Points By Sheraton İzmir Otel,16267.6,https://cdn.tatilsepeti.com/Files/TesisResim/07565/tsr07565637044057761507248.jpg,8.3,İzmir Konak ,300.0,,"0",0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
892,Premier İnn City Hotel Lara,5600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13994/1050X700/tsr13994638505917016556473.jpg,,Antalya Lara ,,-1.0,"0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,Sercan Apart Hotel,27808.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10676/1050X700/tsr10676637156551728471455.jpg,,Antalya Side Kızılot ,0.0,2.0,"0",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79
279,Falcon Hotel,22272.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00729/1050X700/tsr00729638147425189702199.jpg,8.2,Antalya Lara ,0.0,,"1",1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,17
517,Solt Suites Bodum,9246.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/13515/1050X700/tsr13515638466039063992953.jpg,,Bodrum Turgutreis ,0.0,2.0,"0",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55
514,Selenya Butik Apart Otel,7786.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/13993/1050X700/tsr13993638506122001616339.jpg,,Marmaris Merkez ,,-1.0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
518,Stile Suite Family Hotel,4800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11167/1050X700/tsr11167637299107094042852.jpg,,Antalya Konyaaltı ,600.0,-1.0,"0",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12
801,Hotel Berke Ranch Nature,5680.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/03195/1050X700/tsr03195637820927458739177.jpg,8.5,Antalya Kemer Çamyuva ,750.0,2.0,"0",1,0,1,1,1,0,0,2,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,63
381,Muz Hotel,10924.2,https://cdn.tatilsepeti.com/Files/TesisResim/07382/tsr07382636349391536862740.jpg,0.7,Antalya Alanya ,0.0,,"0",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,40
281,Fun And Sun Smart Hane Sun,10965.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/06151/1050X700/tsr06151638040272624070953.jpg,7.6,Antalya Side Çolaklı ,600.0,2.0,"0",0,0,6,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,55
591,Oranj Ranch Hotel,7980.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10566/1050X700/tsr10566638405003593415872.jpg,8.2,Antalya Kemer Çamyuva ,750.0,-1.0,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,55
383,Özcan Beach Hotel,8011.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/00371/1050X700/tsr00371638246637185124278.jpg,6.5,Marmaris Turunç ,,-1.0,"0",1,0,1,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110
382,Nagi Beach Hotel,8840.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05028/1050X700/tsr05028637803458460272906.jpg,8.9,Bodrum Gümbet ,0.0,2.0,"0",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40
521,Tebriz Apart,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13009/1050X700/tsr13009638167360619865213.jpg,,Antalya Kemer ,,,"0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55
384,Pasaport Pier Hotel,11970.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05405/1050X700/tsr05405637351850509407457.jpg,7.9,İzmir Konak ,,,"0",1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
520,Şahin Apart Otel,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11004/1050X700/tsr11004637637576176697054.jpg,7.2,Bodrum Gümbet ,200.0,-1.0,"0",0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38
519,Sunpark Garden Hotel,12513.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/07002/1050X700/tsr07002638485191856284178.jpg,,Antalya Alanya ,750.0,-1.0,"0",1,1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,110
282,Garden Park Beldibi Hotel,5200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12461/1050X700/tsr12461637902024328411500.jpg,,Antalya Kemer Beldibi ,200.0,2.0,"0",0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,45
385,Rosy Hotel,4000.0,https://cdn.tatilsepeti.com/Files/TesisResim/05226/tsr05226635671188255082616.jpg,7.3,Marmaris Merkez ,750.0,,"0",0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,85
313,Arsi Enfi City Beach Hotel,11262.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/08890/1050X700/tsr08890637075375600368420.jpg,7.3,Antalya Alanya ,,2.0,"0",0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,127
802,Hotel Maison Vourla,16800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07593/1050X700/tsr07593637340414652745585.jpg,9.3,İzmir Urla ,100.0,,"0",0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40
310,Ananas Hotel,11560.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01727/1050X700/tsr01727638324711492864912.jpg,7.4,Antalya Alanya Obagöl ,,2.0,"0",0,1,1,0,2,0,1,5,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,39
304,Can Garden Beach Hotel,18626.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06774/1050X700/tsr06774637812309883290665.jpg,9.6,Antalya Side ,,2.0,"0",1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,70
522,Umayra Hotel,7508.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11657/1050X700/tsr11657637582579363642207.jpg,,Bodrum Torba ,,2.0,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
311,Anemon Çiğli Hotel,14060.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03762/1050X700/tsr03762637336228384558435.jpg,,İzmir Çiğli ,,,"0",0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,40
312,Arbatt Marmaris,8820.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13064/1050X700/tsr13064638216421337367095.jpg,6.5,Marmaris İçmeler Cumhuriyet Mahallesi ,100.0,,"0",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,100
523,Villa Asoa,9464.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/11800/1050X700/tsr11800637648093418153364.jpg,,Antalya Kalkan ,750.0,,"0",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,120
526,"11 Oda Boutique Pension ( +12 Oteli )",25300.0,"",,"",,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Bells Beach Hotel,6000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12950/1050X700/tsr12950638152490523981167.jpg,,İzmir Seferihisar ,0.0,2.0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
386,Santa Marina Hotel,6600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02084/1050X700/tsr02084637351839185010831.jpg,6.3,Antalya Konyaaltı ,100.0,,"0",1,1,1,1,1,0,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,15
527,Begonvil Pansiyon Şirince,5287.0,https://cdn.tatilsepeti.com/Files/TesisResim/09937/tsr09937636958526694980975.jpg,,İzmir Şirince ,,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45
524,Mavi Cennet Camping Pansiyon,2800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10629/1050X700/tsr10629637155510453415822.jpg,,Antalya Side Kızılot ,0.0,2.0,"0",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80
283,Green Paradise Hotel,5742.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/07860/1050X700/tsr07860638277842977903183.jpg,5.5,Antalya Alanya ,0.0,2.0,"1",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,55
529,Beta Guesthouse,5846.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/11088/1050X700/tsr11088637281643675388259.jpg,,Antalya Muratpaşa ,200.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
525,Lord Hotel,10000.0,https://cdn.tatilsepeti.com/Files/TesisResim/08182/tsr08182637045995986753481.jpg,7.9,Çeşme Çeşme Merkez ,100.0,,"0",1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,80
803,Hotel Pirat,8968.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/02630/1050X700/tsr02630637181499806209732.jpg,8.8,Antalya Kalkan ,,-1.0,"0",1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,130
530,Deruni Ilıca Otel,11600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11103/1050X700/tsr11103637293934801821208.jpg,,Çeşme Alaçatı ,600.0,,"0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80
531,Finike Sever Otel,3000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10046/1050X700/tsr10046637580124946805813.jpg,,Antalya Finike ,100.0,-1.0,"0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,110
305,Casablanca Beach +12,11186.0,"",,"",,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Gödence Hotel Restoran,7920.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09489/1050X700/tsr09489637341197108368883.jpg,9.2,İzmir Seferihisar ,,,"0",0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
284,Hedefbeyt Hotel Resort Spa,9720.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07672/1050X700/tsr07672637458073212452029.jpg,7.5,İzmir Selçuk ,100.0,-1.0,"0",1,0,1,1,2,2,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,70
804,Hoyran Wedre Köy Evleri,19493.5,https://cdn.tatilsepeti.com/Files/TesisResim/06567/tsr06567637037991473927915.jpg,1.0,Antalya Demre ,,,"0",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182
